"Year","Month","Day","Site.Name","COUNTY","meanLatitude","meanLongtiude","PM2.5","Ozone"
"2019","07","07","Leggett","Edgecombe",35.988278,-77.5843,41,35
"2019","07","07","Linville Falls","Avery",35.972347,-81.933072,NA,22
"2019","07","07","Mendenhall School","Guilford",36.1090060008986,-79.802314,35,38
"2019","07","07","Millbrook School","Wake",35.856111,-78.574167,40.5,36
"2019","07","07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34,40
"2019","07","07","West Johnston Co.","Johnston",35.59095,-78.4622,45,31
"2019","07","08","Bryson City","Swain",35.434767,-83.442133,28,30
"2019","07","08","Castle Hayne","New Hanover",34.364167,-77.838611,NA,34
"2019","07","08","Clemmons Middle","Forsyth",36.026,-80.342,34.5,37
"2019","07","08","Durham Armory","Durham",36.0329550008979,-78.904037,35,37
"2019","07","08","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","07","08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,80
"2019","07","08","Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,40
"2019","07","08","Leggett","Edgecombe",35.988278,-77.5843,36,31
"2019","07","08","Linville Falls","Avery",35.972347,-81.933072,NA,32
"2019","07","08","Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,34
"2019","07","08","Millbrook School","Wake",35.856111,-78.574167,44,43
"2019","07","08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,35
"2019","07","08","West Johnston Co.","Johnston",35.59095,-78.4622,48,37
"2019","07","09","Bryson City","Swain",35.434767,-83.442133,33,35
"2019","07","09","Castle Hayne","New Hanover",34.364167,-77.838611,15,27
"2019","07","09","Clemmons Middle","Forsyth",36.026,-80.342,37,37
"2019","07","09","Durham Armory","Durham",36.0329550008979,-78.904037,23,34
"2019","07","09","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35
"2019","07","09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29.5,31
"2019","07","09","Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,37
"2019","07","09","Leggett","Edgecombe",35.988278,-77.5843,27,35
"2019","07","09","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","09","Mendenhall School","Guilford",36.1090060008986,-79.802314,NA,33
"2019","07","09","Millbrook School","Wake",35.856111,-78.574167,33,38
"2019","07","09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,34
"2019","07","09","West Johnston Co.","Johnston",35.59095,-78.4622,32,40
"2019","07","10","Bryson City","Swain",35.434767,-83.442133,36,34
"2019","07","10","Castle Hayne","New Hanover",34.364167,-77.838611,15,39
"2019","07","10","Clemmons Middle","Forsyth",36.026,-80.342,39,36
"2019","07","10","Durham Armory","Durham",36.0329550008979,-78.904037,30,54
"2019","07","10","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
"2019","07","10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,38
"2019","07","10","Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,41
"2019","07","10","Leggett","Edgecombe",35.988278,-77.5843,29,45
"2019","07","10","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","10","Mendenhall School","Guilford",36.1090060008986,-79.802314,28,36
"2019","07","10","Millbrook School","Wake",35.856111,-78.574167,33.5,47
"2019","07","10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,44
"2019","07","10","West Johnston Co.","Johnston",35.59095,-78.4622,30,46
"2019","07","11","Bryson City","Swain",35.434767,-83.442133,27,30
"2019","07","11","Castle Hayne","New Hanover",34.364167,-77.838611,19,33
"2019","07","11","Clemmons Middle","Forsyth",36.026,-80.342,33,38
"2019","07","11","Durham Armory","Durham",36.0329550008979,-78.904037,28,34
"2019","07","11","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
"2019","07","11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,37
"2019","07","11","Hattie Avenue","Forsyth",36.110693332,-80.2264378,29,38
"2019","07","11","Leggett","Edgecombe",35.988278,-77.5843,37,38
"2019","07","11","Linville Falls","Avery",35.972347,-81.933072,NA,27
"2019","07","11","Mendenhall School","Guilford",36.1090060008986,-79.802314,31,43
"2019","07","11","Millbrook School","Wake",35.856111,-78.574167,33,38
"2019","07","11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,38
"2019","07","11","West Johnston Co.","Johnston",35.59095,-78.4622,42,40
"2019","07","12","Bryson City","Swain",35.434767,-83.442133,23,24
"2019","07","12","Castle Hayne","New Hanover",34.364167,-77.838611,22,28
"2019","07","12","Clemmons Middle","Forsyth",36.026,-80.342,32,37
"2019","07","12","Durham Armory","Durham",36.0329550008979,-78.904037,25,44
"2019","07","12","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39
"2019","07","12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,38
"2019","07","12","Hattie Avenue","Forsyth",36.110693332,-80.2264378,28,41
"2019","07","12","Leggett","Edgecombe",35.988278,-77.5843,27,39
"2019","07","12","Linville Falls","Avery",35.972347,-81.933072,NA,32
"2019","07","12","Mendenhall School","Guilford",36.1090060008986,-79.802314,30,48
"2019","07","12","Millbrook School","Wake",35.856111,-78.574167,34,43
"2019","07","12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,36
"2019","07","12","West Johnston Co.","Johnston",35.59095,-78.4622,35,30
"2019","07","13","Bryson City","Swain",35.434767,-83.442133,14,19
"2019","07","13","Castle Hayne","New Hanover",34.364167,-77.838611,11,29
"2019","07","13","Clemmons Middle","Forsyth",36.026,-80.342,38,40
"2019","07","13","Durham Armory","Durham",36.0329550008979,-78.904037,33,48
"2019","07","13","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
"2019","07","13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,49
"2019","07","13","Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,44
"2019","07","13","Leggett","Edgecombe",35.988278,-77.5843,49,44
"2019","07","13","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","13","Mendenhall School","Guilford",36.1090060008986,-79.802314,38,49
"2019","07","13","Millbrook School","Wake",35.856111,-78.574167,42,47
"2019","07","13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,41
"2019","07","13","West Johnston Co.","Johnston",35.59095,-78.4622,40,46
"2019","07","14","Bryson City","Swain",35.434767,-83.442133,13,22
"2019","07","14","Castle Hayne","New Hanover",34.364167,-77.838611,28,43
"2019","07","14","Clemmons Middle","Forsyth",36.026,-80.342,36,44
"2019","07","14","Durham Armory","Durham",36.0329550008979,-78.904037,39.5,54
"2019","07","14","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,32
"2019","07","14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,42
"2019","07","14","Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,44
"2019","07","14","Leggett","Edgecombe",35.988278,-77.5843,47,45
"2019","07","14","Linville Falls","Avery",35.972347,-81.933072,NA,35
"2019","07","14","Mendenhall School","Guilford",36.1090060008986,-79.802314,38,45
"2019","07","14","Millbrook School","Wake",35.856111,-78.574167,42,50
"2019","07","14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,46
"2019","07","14","West Johnston Co.","Johnston",35.59095,-78.4622,46,58
"2019","07","15","Bryson City","Swain",35.434767,-83.442133,25,22
"2019","07","15","Castle Hayne","New Hanover",34.364167,-77.838611,38,48
"2019","07","15","Clemmons Middle","Forsyth",36.026,-80.342,51,54
"2019","07","15","Durham Armory","Durham",36.0329550008979,-78.904037,44,49
"2019","07","15","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,29
"2019","07","15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,61
"2019","07","15","Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,77
"2019","07","15","Leggett","Edgecombe",35.988278,-77.5843,52,46
"2019","07","15","Linville Falls","Avery",35.972347,-81.933072,NA,39
"2019","07","15","Mendenhall School","Guilford",36.1090060008986,-79.802314,47,64
"2019","07","15","Millbrook School","Wake",35.856111,-78.574167,53.5,50
"2019","07","15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,58,47
"2019","07","15","West Johnston Co.","Johnston",35.59095,-78.4622,56,48
"2019","07","16","Bryson City","Swain",35.434767,-83.442133,47,21
"2019","07","16","Castle Hayne","New Hanover",34.364167,-77.838611,35,45
"2019","07","16","Clemmons Middle","Forsyth",36.026,-80.342,56,58
"2019","07","16","Durham Armory","Durham",36.0329550008979,-78.904037,53,54
"2019","07","16","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
"2019","07","16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,56,50
"2019","07","16","Hattie Avenue","Forsyth",36.110693332,-80.2264378,52,64
"2019","07","16","Leggett","Edgecombe",35.988278,-77.5843,60,47
"2019","07","16","Linville Falls","Avery",35.972347,-81.933072,NA,28
"2019","07","16","Mendenhall School","Guilford",36.1090060008986,-79.802314,52,71
"2019","07","16","Millbrook School","Wake",35.856111,-78.574167,62.5,58
"2019","07","16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,56,48
"2019","07","16","West Johnston Co.","Johnston",35.59095,-78.4622,61,58
"2019","07","17","Bryson City","Swain",35.434767,-83.442133,35,18
"2019","07","17","Castle Hayne","New Hanover",34.364167,-77.838611,48,44
"2019","07","17","Clemmons Middle","Forsyth",36.026,-80.342,52,44
"2019","07","17","Durham Armory","Durham",36.0329550008979,-78.904037,60,37
"2019","07","17","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,29
"2019","07","17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,55,31
"2019","07","17","Hattie Avenue","Forsyth",36.110693332,-80.2264378,52,45
"2019","07","17","Leggett","Edgecombe",35.988278,-77.5843,63,44
"2019","07","17","Linville Falls","Avery",35.972347,-81.933072,NA,22
"2019","07","17","Mendenhall School","Guilford",36.1090060008986,-79.802314,56,41
"2019","07","17","Millbrook School","Wake",35.856111,-78.574167,64.6666666666667,41
"2019","07","17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,55,46
"2019","07","17","West Johnston Co.","Johnston",35.59095,-78.4622,63,38
"2019","07","18","Bryson City","Swain",35.434767,-83.442133,26,27
"2019","07","18","Castle Hayne","New Hanover",34.364167,-77.838611,55,35
"2019","07","18","Clemmons Middle","Forsyth",36.026,-80.342,23,32
"2019","07","18","Durham Armory","Durham",36.0329550008979,-78.904037,33,43
"2019","07","18","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39
"2019","07","18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,40
"2019","07","18","Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,35
"2019","07","18","Leggett","Edgecombe",35.988278,-77.5843,43,37
"2019","07","18","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","18","Mendenhall School","Guilford",36.1090060008986,-79.802314,22,41
"2019","07","18","Millbrook School","Wake",35.856111,-78.574167,41.5,42
"2019","07","18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,40
"2019","07","18","West Johnston Co.","Johnston",35.59095,-78.4622,48,35
"2019","07","19","Bryson City","Swain",35.434767,-83.442133,28,28
"2019","07","19","Castle Hayne","New Hanover",34.364167,-77.838611,36,40
"2019","07","19","Clemmons Middle","Forsyth",36.026,-80.342,30,40
"2019","07","19","Durham Armory","Durham",36.0329550008979,-78.904037,32,44
"2019","07","19","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,34
"2019","07","19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,97
"2019","07","19","Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,44
"2019","07","19","Leggett","Edgecombe",35.988278,-77.5843,43,46
"2019","07","19","Linville Falls","Avery",35.972347,-81.933072,NA,29
"2019","07","19","Mendenhall School","Guilford",36.1090060008986,-79.802314,34,49
"2019","07","19","Millbrook School","Wake",35.856111,-78.574167,42,44
"2019","07","19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,44
"2019","07","19","West Johnston Co.","Johnston",35.59095,-78.4622,42,40
"2019","07","20","Bryson City","Swain",35.434767,-83.442133,22,26
"2019","07","20","Castle Hayne","New Hanover",34.364167,-77.838611,31,39
"2019","07","20","Clemmons Middle","Forsyth",36.026,-80.342,29.5,29
"2019","07","20","Durham Armory","Durham",36.0329550008979,-78.904037,34.5,39
"2019","07","20","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","07","20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25.5,39
"2019","07","20","Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,37
"2019","07","20","Leggett","Edgecombe",35.988278,-77.5843,51,51
"2019","07","20","Linville Falls","Avery",35.972347,-81.933072,NA,25
"2019","07","20","Mendenhall School","Guilford",36.1090060008986,-79.802314,28,39
"2019","07","20","Millbrook School","Wake",35.856111,-78.574167,38.6666666666667,44
"2019","07","20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,48
"2019","07","20","West Johnston Co.","Johnston",35.59095,-78.4622,38,44
"2019","07","21","Bryson City","Swain",35.434767,-83.442133,32,24
"2019","07","21","Castle Hayne","New Hanover",34.364167,-77.838611,28,35
"2019","07","21","Clemmons Middle","Forsyth",36.026,-80.342,34,40
"2019","07","21","Durham Armory","Durham",36.0329550008979,-78.904037,32,39
"2019","07","21","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,32
"2019","07","21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34,33
"2019","07","21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,43
"2019","07","21","Leggett","Edgecombe",35.988278,-77.5843,44,37
"2019","07","21","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","21","Mendenhall School","Guilford",36.1090060008986,-79.802314,33,44
"2019","07","21","Millbrook School","Wake",35.856111,-78.574167,43,38
"2019","07","21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,41
"2019","07","21","West Johnston Co.","Johnston",35.59095,-78.4622,39,35
"2019","07","22","Bryson City","Swain",35.434767,-83.442133,25,23
"2019","07","22","Castle Hayne","New Hanover",34.364167,-77.838611,18,36
"2019","07","22","Clemmons Middle","Forsyth",36.026,-80.342,26,38
"2019","07","22","Durham Armory","Durham",36.0329550008979,-78.904037,26,38
"2019","07","22","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
"2019","07","22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,33
"2019","07","22","Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,41
"2019","07","22","Leggett","Edgecombe",35.988278,-77.5843,38,42
"2019","07","22","Linville Falls","Avery",35.972347,-81.933072,NA,25
"2019","07","22","Mendenhall School","Guilford",36.1090060008986,-79.802314,21,44
"2019","07","22","Millbrook School","Wake",35.856111,-78.574167,35,38
"2019","07","22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,38
"2019","07","22","West Johnston Co.","Johnston",35.59095,-78.4622,38,37
"2019","07","23","Bryson City","Swain",35.434767,-83.442133,17,32
"2019","07","23","Castle Hayne","New Hanover",34.364167,-77.838611,0,24
"2019","07","23","Clemmons Middle","Forsyth",36.026,-80.342,23,27
"2019","07","23","Durham Armory","Durham",36.0329550008979,-78.904037,22,27
"2019","07","23","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
"2019","07","23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,30
"2019","07","23","Hattie Avenue","Forsyth",36.110693332,-80.2264378,21,31
"2019","07","23","Leggett","Edgecombe",35.988278,-77.5843,28,26
"2019","07","23","Linville Falls","Avery",35.972347,-81.933072,NA,24
"2019","07","23","Mendenhall School","Guilford",36.1090060008986,-79.802314,14,29
"2019","07","23","Millbrook School","Wake",35.856111,-78.574167,24.6666666666667,28
"2019","07","23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,29
"2019","07","23","West Johnston Co.","Johnston",35.59095,-78.4622,19,28
"2019","07","24","Bryson City","Swain",35.434767,-83.442133,33,38
"2019","07","24","Castle Hayne","New Hanover",34.364167,-77.838611,15,33
"2019","07","24","Clemmons Middle","Forsyth",36.026,-80.342,33,39
"2019","07","24","Durham Armory","Durham",36.0329550008979,-78.904037,33,33
"2019","07","24","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","07","24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,44
"2019","07","24","Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,41
"2019","07","24","Leggett","Edgecombe",35.988278,-77.5843,27,32
"2019","07","24","Linville Falls","Avery",35.972347,-81.933072,NA,36
"2019","07","24","Mendenhall School","Guilford",36.1090060008986,-79.802314,27,41
"2019","07","24","Millbrook School","Wake",35.856111,-78.574167,35.5,36
"2019","07","24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,35
"2019","07","24","West Johnston Co.","Johnston",35.59095,-78.4622,31,33
"2019","07","25","Bryson City","Swain",35.434767,-83.442133,38,38
"2019","07","25","Castle Hayne","New Hanover",34.364167,-77.838611,17,38
"2019","07","25","Clemmons Middle","Forsyth",36.026,-80.342,35,42
"2019","07","25","Durham Armory","Durham",36.0329550008979,-78.904037,34,40
"2019","07","25","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2019","07","25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,50
"2019","07","25","Hattie Avenue","Forsyth",36.110693332,-80.2264378,31,44
"2019","07","25","Leggett","Edgecombe",35.988278,-77.5843,40,44
"2019","07","25","Linville Falls","Avery",35.972347,-81.933072,NA,34
"2019","07","25","Mendenhall School","Guilford",36.1090060008986,-79.802314,24,44
"2019","07","25","Millbrook School","Wake",35.856111,-78.574167,35.5,45
"2019","07","25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,44
"2019","07","25","West Johnston Co.","Johnston",35.59095,-78.4622,32,44
"2019","07","26","Bryson City","Swain",35.434767,-83.442133,48,42
"2019","07","26","Castle Hayne","New Hanover",34.364167,-77.838611,26,39
